loss_train,accuracy_train,loss_val,accuracy_val
2.368410348892212,0.1041666641831398,2.3036088943481445,0.1041666641831398
2.2997453212738037,0.1041666641831398,2.3062613010406494,0.1041666641831398
2.268979072570801,0.1041666641831398,2.305368423461914,0.1041666641831398
2.265385866165161,0.1041666641831398,2.3025097846984863,0.1041666641831398
2.2427561283111572,0.1041666641831398,2.3038477897644043,0.1041666641831398
2.2677643299102783,0.1041666641831398,2.2993178367614746,0.1041666641831398
2.261707305908203,0.1041666641831398,2.3060734272003174,0.1041666641831398
2.2580630779266357,0.0625,2.3065459728240967,0.1041666641831398
2.2096445560455322,0.0625,2.313190460205078,0.1041666641831398
2.2329776287078857,0.02083333395421505,2.318014621734619,0.1041666641831398
2.334815502166748,0.0625,2.2998738288879395,0.1041666641831398
2.2583279609680176,0.1223958358168602,2.3040781021118164,0.1041666641831398
2.250432252883911,0.1041666641831398,2.3030567169189453,0.1041666641831398
2.308889865875244,0.0625,2.3046939373016357,0.1041666641831398
2.3320255279541016,0.0,2.3049376010894775,0.1041666641831398
2.302985906600952,0.02083333395421505,2.3017702102661133,0.1041666641831398
