loss_train,accuracy_train,loss_val,accuracy_val
2.304367780685425,0.016042781993746758,2.302621603012085,0.10101009905338287
2.3014752864837646,0.10695187002420425,2.302581310272217,0.11363636702299118
2.302215099334717,0.06611570715904236,2.3025741577148438,0.11363636702299118
2.302919626235962,0.0,2.3025641441345215,0.11363636702299118
2.303161144256592,0.013774105347692966,2.3025548458099365,0.11363636702299118
2.303121328353882,0.10468319803476334,2.302546977996826,0.11363636702299118
2.3030283451080322,0.0,2.302542209625244,0.11363636702299118
2.302980661392212,0.0,2.3025412559509277,0.11363636702299118
2.3029770851135254,0.0,2.3025426864624023,0.11363636702299118
2.302988052368164,0.0,2.302544593811035,0.11363636702299118
2.3029959201812744,0.0,2.3025453090667725,0.11363636702299118
2.3029978275299072,0.0,2.3025453090667725,0.11363636702299118
2.3029966354370117,0.0,2.3025450706481934,0.11363636702299118
2.3029956817626953,0.0,2.3025450706481934,0.11363636702299118
2.302995204925537,0.0,2.3025450706481934,0.11363636702299118
2.302995204925537,0.0,2.3025450706481934,0.11363636702299118
2.302995204925537,0.0,2.3025453090667725,0.11363636702299118
2.302995204925537,0.0,2.3025453090667725,0.11363636702299118
