loss_train,accuracy_train,loss_val,accuracy_val
2.4106333255767822,0.1041666641831398,2.3385062217712402,0.1041666641831398
2.337829113006592,0.1041666641831398,2.3231334686279297,0.1145833358168602
2.328158140182495,0.0885416641831398,2.318363904953003,0.1041666641831398
2.325787305831909,0.0885416641831398,2.311225414276123,0.1041666641831398
2.3252787590026855,0.078125,2.3010001182556152,0.1041666641831398
2.322176694869995,0.1041666641831398,2.300028085708618,0.1145833358168602
2.320697069168091,0.0911458358168602,2.304309129714966,0.0729166641831398
2.314457893371582,0.0963541641831398,2.290248155593872,0.1458333283662796
2.3196089267730713,0.0729166641831398,2.298372268676758,0.1666666716337204
2.3123207092285156,0.1015625,2.3093323707580566,0.09375
2.3157687187194824,0.0546875,2.3074817657470703,0.1041666641831398
2.315826654434204,0.0625,2.2998135089874268,0.1041666641831398
2.3075873851776123,0.0729166641831398,2.3037421703338623,0.09375
2.3075504302978516,0.0859375,2.3018643856048584,0.1041666641831398
2.3133697509765625,0.1041666641831398,2.3066365718841553,0.0520833320915699
2.3186633586883545,0.09375,2.2963709831237793,0.125
2.324657678604126,0.01822916604578495,2.30413556098938,0.125
2.3005805015563965,0.1302083283662796,2.3030099868774414,0.1041666641831398
