loss_train,accuracy_train,loss_val,accuracy_val,loss_val_scaled,accuracy_val_sampleweighted
2.30855655670166,0.07692307978868484,2.302079439163208,0.10256410390138626,2.93013334274292,0.10000000149011612
2.304276466369629,0.0,2.3024821281433105,0.1035897433757782,2.3562989234924316,0.10100000351667404
2.3065590858459473,0.0,2.3024919033050537,0.10256410390138626,2.3677539825439453,0.10000000149011612
2.3062846660614014,0.0,2.302499294281006,0.10153846442699432,2.3617146015167236,0.0989999994635582
2.3063738346099854,0.0,2.302496910095215,0.10256410390138626,2.3617899417877197,0.10000000149011612
2.30633544921875,0.0,2.302490472793579,0.1794871836900711,2.3620426654815674,0.17499999701976776
2.3063504695892334,0.0,2.3024826049804688,0.17846153676509857,2.3623101711273193,0.17399999499320984
2.306356430053711,0.0,2.3024754524230957,0.1035897433757782,2.3622028827667236,0.10100000351667404
2.306342840194702,0.0,2.3024654388427734,0.1764102429151535,2.36199688911438,0.1720000058412552
2.306356191635132,0.0,2.3024563789367676,0.1599999964237213,2.3609626293182373,0.15600000321865082
2.306342601776123,0.0,2.302445411682129,0.15487179160118103,2.3603169918060303,0.1509999930858612
2.3063268661499023,0.0,2.3024327754974365,0.15589743852615356,2.3600194454193115,0.15199999511241913
