loss_train,accuracy_train,loss_val,accuracy_val
2.3930647373199463,0.1015625,2.335632085800171,0.09375
2.32602596282959,0.1041666641831398,2.3180325031280518,0.1041666641831398
2.3265202045440674,0.1041666641831398,2.322089910507202,0.1041666641831398
2.3019065856933594,0.0963541641831398,2.309486150741577,0.0833333358168602
2.2867531776428223,0.109375,2.2984659671783447,0.1145833358168602
2.2818496227264404,0.1614583283662796,2.3062849044799805,0.1145833358168602
2.248800039291382,0.3046875,2.308863878250122,0.1145833358168602
2.250821828842163,0.234375,2.304396152496338,0.0625
2.219846248626709,0.2369791716337204,2.3059070110321045,0.0833333358168602
2.2274513244628906,0.2109375,2.3044090270996094,0.0833333358168602
2.334568500518799,0.09375,2.30307674407959,0.1041666641831398
2.344290256500244,0.046875,2.3017055988311768,0.1041666641831398
2.332059383392334,0.1041666641831398,2.300556182861328,0.1041666641831398
2.327706813812256,0.1015625,2.300476312637329,0.1041666641831398
2.326587200164795,0.0833333358168602,2.29990816116333,0.1041666641831398
