loss_train,accuracy_train,loss_val,accuracy_val,loss_val_scaled,accuracy_val_sampleweighted
2.308549165725708,0.07692307978868484,2.3020787239074707,0.10256410390138626,2.9302632808685303,0.10000000149011612
2.304304599761963,0.0,2.30249285697937,0.06666666269302368,2.358133554458618,0.06499999761581421
2.306582450866699,0.0,2.3025026321411133,0.10256410390138626,2.3694093227386475,0.10000000149011612
2.3062784671783447,0.0,2.302518129348755,0.10256410390138626,2.36456036567688,0.10000000149011612
2.306406259536743,0.0,2.3025200366973877,0.10256410390138626,2.364384412765503,0.10000000149011612
2.3063485622406006,0.0,2.302520751953125,0.1035897433757782,2.365633964538574,0.10100000351667404
2.306380033493042,0.0,2.3025200366973877,0.10256410390138626,2.366488456726074,0.10000000149011612
2.3063762187957764,0.0,2.302520990371704,0.10256410390138626,2.3673744201660156,0.10000000149011612
2.3063807487487793,0.0,2.3025195598602295,0.1035897433757782,2.3684442043304443,0.10100000351667404
2.3063995838165283,0.0,2.3025174140930176,0.10256410390138626,2.368690013885498,0.10000000149011612
2.3063805103302,0.0,2.3025169372558594,0.10564102232456207,2.369084119796753,0.10300000011920929
2.306403398513794,0.0,2.3025119304656982,0.10153845697641373,2.36868953704834,0.0989999994635582
