loss_train,accuracy_train,loss_val,accuracy_val
2.304367780685425,0.016042781993746758,2.3026208877563477,0.10101009905338287
2.3014745712280273,0.10695187002420425,2.302579641342163,0.11363636702299118
2.302212953567505,0.06611570715904236,2.302572727203369,0.11363636702299118
2.3029181957244873,0.0,2.302563428878784,0.11363636702299118
2.3031609058380127,0.013774105347692966,2.3025543689727783,0.11363636702299118
2.303121566772461,0.10468319803476334,2.302546501159668,0.11363636702299118
2.3030283451080322,0.0,2.302541732788086,0.11363636702299118
2.302980422973633,0.0,2.3025405406951904,0.10227272659540176
2.302976608276367,0.0,2.302542209625244,0.11363636702299118
2.302987813949585,0.0,2.302543878555298,0.11363636702299118
2.3029956817626953,0.0,2.302544593811035,0.11363636702299118
2.302997350692749,0.0,2.302544593811035,0.11363636702299118
2.3029963970184326,0.0,2.302544355392456,0.11363636702299118
2.302995443344116,0.0,2.302544355392456,0.11363636702299118
2.302994966506958,0.0,2.302544355392456,0.11363636702299118
2.302994966506958,0.0,2.302544355392456,0.11363636702299118
2.302994966506958,0.0,2.302544593811035,0.11363636702299118
2.302994728088379,0.0,2.302544593811035,0.11363636702299118
